,head,variable,value
3727,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1407
3728,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi192
3729,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi672
3730,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1062
3731,Course3_W1-S1-L4_-_Administrative_-__9_slides_08-07,concept_vocab_index,vi4
3732,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi4
3733,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi84
3734,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi335
3735,Course1_W5-S2-L4_IBM_Model_2_11-27,concept_vocab_index,vi1664
3736,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi892
3737,Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi552
3738,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,l_text_topics,topic_5
3739,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi549
3740,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1758
3741,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,level,level_2
3742,Course1_W2-S1-L6_The_Viterbi_Algorithm_for_HMMs_Part_2_3-31,concept_vocab_index,vi557
3743,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1393
3744,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi1922
3745,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi1821
3746,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1018
3747,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi61
3748,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1056
3749,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi52
3750,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi2029
3751,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi471
3752,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1295
3753,Course2_W7-S1-L2_Term-Document_Incidence_Matrices_8-59,concept_vocab_index,vi534
3754,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi1693
3755,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi1003
3756,Course1_W8-S1-L8_Summary_2-45,concept_vocab_index,vi1132
3757,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi1520
3758,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,l_text_topics,topic_4
3759,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi81
3760,Course1_W4-S2-L3_Lexicalized_PCFGs-_Basic_Definitions_12-40,concept_vocab_index,vi179
3761,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi197
3762,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi675
3763,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,l_text_topics,topic_8
3764,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi1845
3765,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,level,level_2
3766,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,prerequisite,Course1_W3-S1-L5_Context-Free_Grammars_Part_2_2-22
3767,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi1474
3768,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi2014
3769,Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi976
3770,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1324
3771,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi2039
3772,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi249
3773,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi288
3774,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,l_text_topics,topic_8
3775,Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17,concept_vocab_index,vi0
3776,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi1789
3777,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi598
3778,Course1_W7-S1-L6_Definition_of_Log-linear_Models_Part_2_3-45,concept_vocab_index,vi911
3779,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi1020
3780,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1600
3781,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi875
3782,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi1132
3783,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi672
3784,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi557
3785,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi1018
3786,Course2_W2-S1-L3_Evaluation_and_Perplexity_11-09,concept_vocab_index,vi283
3787,Course1_W8-S2-L2_Conditional_History-based_Models_7-14,concept_vocab_index,vi672
3788,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi726
3789,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,l_text_topics,topic_13
3790,Course2_W8-S3-L4_Summarizing_Multiple_Documents,concept_vocab_index,vi1770
3791,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi126
3792,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi675
3793,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi672
3794,Course2_W7-S2-L5_TF-IDF_Weighting_3-42,level,level_3
3795,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi688
3796,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi4
3797,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi173
3798,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi126
3799,Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,concept_vocab_index,vi233
3800,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,l_text_topics,topic_3
3801,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1063
3802,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1740
3803,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi1807
3804,Course1_W5-S2-L4_IBM_Model_2_11-27,l_text_topics,topic_3
3805,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi450
3806,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi1520
3807,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi173
3808,Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,vi1880
3809,Course3_W2-S1-L6_-_NACLO_-_11_slides_03-51,concept_vocab_index,vi1342
3810,Course1_W10-S2-L7_Summary_2-50,concept_vocab_index,vi1735
3811,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi1503
3812,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi1313
3813,Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi435
3814,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi2039
3815,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi605
3816,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi179
3817,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1842
3818,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi460
3819,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi887
3820,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi226
3821,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi1200
3822,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,l_text_topics,topic_5
3823,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1424
3824,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi1526
3825,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi142
3826,Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,l_text_topics,topic_0
3827,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1393
3828,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1735
3829,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi4
3830,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi892
3831,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi1842
3832,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi142
3833,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi460
3834,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi1295
3835,Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,concept_vocab_index,vi903
3836,Course3_W10-S1-L3_-_Evaluation_of_IR_-_14_slides_11-15,concept_vocab_index,vi0
3837,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1424
3838,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1840
3839,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi175
3840,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi240
3841,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi1188
3842,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,prerequisite,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01
3843,Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,l_text_topics,topic_3
3844,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi175
3845,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi517
3846,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi672
3847,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,prerequisite,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53
3848,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi1880
3849,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi1880
3850,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,prerequisite,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57
3851,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi1789
3852,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi599
3853,Course1_W2-S1-L6_The_Viterbi_Algorithm_for_HMMs_Part_2_3-31,level,level_1
3854,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi831
3855,Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi0
3856,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi193
3857,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi1407
3858,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi1073
3859,Course1_W5-S2-L4_IBM_Model_2_11-27,prerequisite,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01
3860,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,level,level_1
3861,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi0
3862,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi192
3863,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,l_text_topics,topic_3
3864,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi179
3865,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1073
3866,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi1434
3867,Course1_W5-S1-L5_Classical_Approaches_to_MT_Part_2_5-56,concept_vocab_index,vi1132
3868,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,l_text_topics,topic_2
3869,Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi1168
3870,Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi892
3871,Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,concept_vocab_index,vi142
3872,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi1893
3873,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi1693
3874,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1552
3875,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1003
3876,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi831
3877,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,l_text_topics,topic_3
3878,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,prerequisite,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28
3879,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi1003
3880,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,concept_vocab_index,vi2069
3881,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi288
3882,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi435
3883,Course2_W7-S1-L5_Phrase_Queries_and_Positional_Indexes_19-45,concept_vocab_index,vi204
3884,Course2_W4-S3-L2_Using_Patterns_to_Extract_Relations_6-17,concept_vocab_index,vi892
3885,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1212
3886,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi131
3887,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi2069
3888,Course3_W7-S1-L1_-_Noisy_Channel_Model_-_8_slides_08-33,concept_vocab_index,vi1673
3889,Course1_W6-S1-L2_Learning_Phrases_from_Alignments_Part_1_9-18,concept_vocab_index,vi2069
3890,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi197
3891,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi1003
3892,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,l_text_topics,topic_10
3893,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi653
3894,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1062
3895,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi751
3896,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1842
3897,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi845
3898,Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi892
3899,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1332
3900,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1295
3901,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi814
3902,Course1_W5-S1-L3_Challenges_in_MT_8-06,concept_vocab_index,vi1342
3903,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1441
3904,Course1_W5-S1-L2_introduction_2-03,concept_vocab_index,vi0
3905,Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,concept_vocab_index,vi688
3906,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1683
3907,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,l_text_topics,topic_2
3908,Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi688
3909,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1683
3910,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi1132
3911,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1468
3912,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1600
3913,Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi129
3914,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi547
3915,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1612
3916,Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi0
3917,Course2_W6-S2-L5_Latent_Variable_PCFGs_12-07,concept_vocab_index,vi1789
3918,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi2043
3919,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi1173
3920,Course2_W6-S3-L2_Greedy_Transition-Based_Parsing_31-05,concept_vocab_index,vi1257
3921,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,vi1295
3922,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi263
3923,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,concept_vocab_index,vi378
3924,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi129
3925,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi197
3926,Course2_W3-S1-L5_Naive_Bayes-_Relationship_to_Language_Modeling_4-35,concept_vocab_index,vi1842
3927,Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi892
3928,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi1845
3929,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi1407
3930,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1945
3931,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi129
3932,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi1407
3933,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,level,level_3
3934,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi204
3935,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1132
3936,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,level,level_2
3937,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi767
3938,Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi1842
3939,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1200
3940,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi2069
3941,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi1056
3942,Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1886
3943,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi1132
3944,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi1468
3945,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1880
3946,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi318
3947,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi798
3948,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi318
3949,Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37,concept_vocab_index,vi288
3950,Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi2014
3951,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1474
3952,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi1295
3953,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,l_text_topics,topic_3
3954,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi547
3955,Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi672
3956,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi1282
3957,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi129
3958,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi1073
3959,Course2_W4-S1-L5_Generative_vs,concept_vocab_index,vi1200
3960,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi1880
3961,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,concept_vocab_index,vi1880
3962,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi1863
3963,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,l_text_topics,topic_4
3964,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi635
3965,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1520
3966,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi192
3967,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi129
3968,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi1468
3969,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi1132
3970,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi2029
3971,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi1003
3972,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi4
3973,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi903
3974,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi370
3975,Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,l_text_topics,topic_5
3976,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi1556
3977,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1963
3978,Course2_W7-S2-L3_Term_Frequency_Weighting_5-59,concept_vocab_index,vi50
3979,Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,concept_vocab_index,vi892
3980,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1840
3981,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1801
3982,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,prerequisite,Course2_W6-S2-L2_Charniaks_Model_18-23
3983,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi460
3984,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1707
3985,Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi1295
3986,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi204
3987,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi1349
3988,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,level,level_1
3989,Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,concept_vocab_index,vi0
3990,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1393
3991,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi84
3992,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi1313
3993,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi84
3994,Course1_W6-S1-L4_Learning_Phrases_from_Alignments_Part_3_8-47,concept_vocab_index,vi1434
3995,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi1372
