head,variable,value,prob
Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi1880,0.02
Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi725,0.01
Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,concept_vocab_index,vi1373,0.04
Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,concept_vocab_index,vi1866,0.01
Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi92,0.02
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi81,0.04
Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi517,0.03
Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,concept_vocab_index,vi229,
Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi460,0.01
topic_6,concept_vocab_index,vi175,
Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi238,0.03
Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi1200,0.0
Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi1474,0.01
Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1937,0.02
Course2_W8-S2-L5_Advanced-_Answering_Complex_Questions_4-52,concept_vocab_index,vi1132,0.02
Course1_W8-S2-L2_Conditional_History-based_Models_7-14,concept_vocab_index,vi1461,0.03
Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1693,0.08
Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1840,0.02
Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi1874,0.01
Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,concept_vocab_index,vi1880,0.02
Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi1018,0.07
Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi1945,0.02
Course1_W8-S2-L4_Representing_Trees_as_Decision_Sequences_Part_2_10-20,concept_vocab_index,vi2014,0.04
Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi1188,0.02
Course3_W9-S1-L1_-_Summarization_-_16_slides_11-50,concept_vocab_index,vi2043,
Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1503,0.13
topic_11,concept_vocab_index,vi1282,
Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1133,0.11
Course2_W2-S1-L8_Kneser-Ney_Smoothing_8-59,concept_vocab_index,vi1212,0.11
Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi2014,0.04
Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi288,0.01
Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi444,0.02
Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1783,0.06
Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1075,0.02
Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi758,0.09
Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1132,0.02
Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1821,0.02
Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi13,0.04
Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi1754,0.03
Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi672,0.03
Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi529,1.0
Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi392,0.07
Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1570,0.12
Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi1257,0.03
Course2_W4-S2-L4_Maximum_Entropy_Sequence_Models_13-01,concept_vocab_index,vi192,0.1
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi32,0.02
Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi901,0.04
Course2_W2-S2-L4_State_of_the_Art_Systems_7-10,concept_vocab_index,vi282,0.11
Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1003,0.07
Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi675,0.01
Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi156,0.06
Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi1416,0.02
Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi156,0.02
Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi173,0.06
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi192,0.07
Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi1821,0.2
Course3_W9-S1-L3_-_Summarization_Techniques_2-3_-_27_slides_20-34,concept_vocab_index,vi767,
Course1_W8-S2-L2_Conditional_History-based_Models_7-14,concept_vocab_index,vi1807,0.09
Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi283,0.06
Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi4,0.02
Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1295,0.06
Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi376,0.01
Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi2039,0.01
Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi378,0.12
Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi263,0.08
Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi497,0.01
Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi192,0.16
Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi1740,0.03
Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1740,0.07
Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi892,0.01
Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi1282,0.01
Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,concept_vocab_index,vi84,0.03
topic_1,concept_vocab_index,vi1282,
Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi263,0.03
Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1033,0.03
Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1123,0.04
Course1_W3-S1-L8_A_Simple_Grammar_for_English_Part_3_11-21,concept_vocab_index,vi173,0.03
Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1461,0.02
Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi460,0.16
Course3_W9-S1-L1_-_Summarization_-_16_slides_11-50,concept_vocab_index,vi641,
Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi1075,0.03
Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi675,0.06
Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi129,0.02
Course1_W8-S2-L6_Summary_1-12,concept_vocab_index,vi90,0.04
Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi204,0.12
Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi1332,0.01
Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi1693,0.04
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi641,
Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi192,0.07
Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi1693,0.04
Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi318,0.04
Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi997,0.08
Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi688,0.01
Course2_W7-S2-L7_Calculating_TF-IDF_Cosine_Scores_12-47,concept_vocab_index,vi1832,0.09
Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi2014,0.08
Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi1393,0.02
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,concept_vocab_index,vi1132,0.04
Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi179,0.1
Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi173,0.26
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi1526,
Course1_W3-S1-L7_A_Simple_Grammar_for_English_Part_2_5-30,concept_vocab_index,vi892,0.02
Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1520,0.48
Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi672,0.03
Course1_W6-S1-L5_A_Sketch_of_Phrase-based_Translation_8-17,concept_vocab_index,vi1842,0.01
Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi1893,0.02
Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi1313,0.03
Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi179,0.15
Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi173,0.08
Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi1623,0.04
Course2_W1-S2-L5_Sentence_Segmentation_5-31,concept_vocab_index,vi1893,0.03
Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi1842,0.02
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi378,0.04
Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi1324,0.05
Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,concept_vocab_index,vi943,0.02
Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi197,0.16
Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi50,0.06
Course2_W1-S3-L3_Backtrace_for_Computing_Alignments_5-55,concept_vocab_index,vi2014,0.19
Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi1424,0.02
Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi1520,0.06
Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi1817,0.02
Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi1579,0.07
Course3_W9-S1-L5_-_Summarization_Evaluation_-_24_slides_25-49,concept_vocab_index,vi1999,
Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28,concept_vocab_index,vi378,0.1
Course1_W7-S1-L1_Introduction_0-47,concept_vocab_index,vi179,0.01
Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi1313,0.08
Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi1003,0.01
Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi1257,0.01
topic_1,concept_vocab_index,vi296,
Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi288,0.02
Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi435,0.16
Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi435,0.04
Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi173,0.02
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1926,0.01
Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi598,0.01
Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi460,0.05
Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi780,0.02
Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi50,0.15
Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi892,0.01
Course2_W3-S1-L1_What_is_Text_Classification_8-12,concept_vocab_index,vi197,0.02
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi173,
Course1_W6-S2-L4_The_Decoding_Algorithm_Part_1_14-39,concept_vocab_index,vi1783,0.03
Course3_W8-S1-L2_-_Evaluation_of_QA__System_Architecture_-_21_slides_21-59,concept_vocab_index,vi92,0.03
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi538,0.02
Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi0,0.01
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi911,0.02
Course2_W7-S2-L1_Introducing_Ranked_Retrieval_4-27,concept_vocab_index,vi1132,0.01
Course3_W6-S1-L2_-_Bayes_Theorem_-_8_slides_10-48,concept_vocab_index,vi192,0.01
Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1018,0.22
Course3_W7-S1-L1_-_Noisy_Channel_Model_-_8_slides_08-33,concept_vocab_index,vi129,0.05
Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi1078,0.02
Course3_W8-S1-L3_-_System_Architecture_-_9_slides_08-03,concept_vocab_index,vi1880,
Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi547,0.09
Course1_W9-S2-L3_Motivation_for_GLMs_6-34,concept_vocab_index,vi335,0.02
Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi751,0.04
Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi318,0.01
Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi0,0.04
Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1503,0.04
Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi1740,0.03
Course2_W2-S2-L1_The_Spelling_Correction_Task_5-39,concept_vocab_index,vi892,0.03
Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,concept_vocab_index,vi1893,1.0
Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi1783,0.1
Course3_W8-S1-L1_-_Question_Answering_-_21_slides_21-39,concept_vocab_index,vi1309,0.06
topic_14,concept_vocab_index,vi1840,
Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi388,0.04
Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi1060,0.13
Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi635,0.03
Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1670,0.02
Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi1801,0.02
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi52,0.04
Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi1503,0.01
Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52,concept_vocab_index,vi1375,0.07
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi2029,
Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi288,0.01
Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,concept_vocab_index,vi1075,0.02
Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi1018,0.01
Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi2043,0.12
Course2_W5-S3-L1_Syntactic_Structure-_Constituency_vs_Dependency_8-46,concept_vocab_index,vi892,0.07
Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi529,0.05
Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi288,0.2
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi892,0.05
Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi1282,0.08
Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi84,0.22
Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,concept_vocab_index,vi50,0.11
Course2_W7-S1-L1_Introduction_to_Information_Retrieval_9-16,concept_vocab_index,vi173,0.03
Course1_W3-S2-L3_Basics_of_PCFGs_Part_2_8-26,concept_vocab_index,vi204,0.09
Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi1789,0.02
Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi81,0.03
Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi665,0.04
Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi1003,0.01
Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi471,0.04
Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi173,0.02
Course2_W8-S3-L1_Introduction_to_Summarization,concept_vocab_index,vi675,0.05
Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi1407,0.06
Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi2039,0.03
Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi2039,0.03
Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi2039,0.05
Course1_W9-S1-L3_The_Brown_Clustering_Algorithm_Part_1_11-50,concept_vocab_index,vi1789,0.04
Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi675,0.01
Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi672,0.01
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi675,0.19
Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi602,0.02
Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1003,0.0
Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi1880,0.02
Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi1754,0.01
Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi1520,0.01
Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi173,0.36
Course1_W8-S2-L3_Representing_Trees_as_Decision_Sequences_Part_1_7-23,concept_vocab_index,vi903,0.01
topic_3,concept_vocab_index,vi129,
Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi0,0.13
Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi81,0.02
Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,concept_vocab_index,vi1003,0.03
Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi726,0.03
Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi819,0.02
Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1005,0.01
Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,concept_vocab_index,vi318,0.03
Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi173,0.06
Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi1056,0.01
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi1407,
Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi131,0.01
Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi81,0.03
Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi81,0.03
Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi129,0.03
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi1295,0.11
Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi2014,0.01
Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi388,0.02
Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi892,0.04
Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi361,0.02
Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi352,0.03
Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi388,0.04
Course3_W5-S1-L8_-_Alternative_Parsing_Formalisms_-_10_slides_10-03,concept_vocab_index,vi352,0.03
Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi282,0.05
Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1132,0.17
Course1_W7-S1-L1_Introduction_0-47,concept_vocab_index,vi52,0.02
Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi1893,0.02
Course1_W9-S1-L1_Introduction_0-36,concept_vocab_index,vi197,0.03
Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi1552,0.01
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi192,0.02
Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi1674,0.04
Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi1886,0.02
Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi283,0.01
Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi2039,0.15
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28,concept_vocab_index,vi675,0.2
Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi1295,0.04
Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi192,0.02
Course3_W9-S1-L2_-_Summarization_Techniques_1-3_-_26_slides_19-49,concept_vocab_index,vi1123,
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi1600,0.02
Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi90,0.04
Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi129,0.11
Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi2039,0.02
Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1313,0.01
Course2_W8-S3-L3_Evaluating_Summaries-_ROUGE,concept_vocab_index,vi1896,0.04
Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi175,0.01
Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi653,0.05
Course2_W1-S3-L1_Defining_Minimum_Edit_Distance_7-04,concept_vocab_index,vi675,0.15
Course3_W7-S1-L3_-_Hidden_Markov_Models_1-2_-_30_slides_24-41,concept_vocab_index,vi288,0.11
Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1893,0.04
Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi1424,0.01
Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi549,0.02
Course3_W11-S1-L3_-_Semantics_-_15_slides_07-24,concept_vocab_index,vi173,0.02
Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1740,0.09
Course2_W6-S1-L5_Constituency_Parser_Evaluation_9-45,concept_vocab_index,vi283,0.01
Course3_W11-S1-L4_-_Representing_and_Understanding_Meaning_-_14_slides_09-22,concept_vocab_index,vi2039,0.05
Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1060,0.12
Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi675,0.06
Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi1313,0.04
topic_8,concept_vocab_index,vi1840,
Course3_W11-S1-L8_-_Semantic_Parsing_-_24_slides_09-30,concept_vocab_index,vi1926,0.05
Course3_W9-S1-L5_-_Summarization_Evaluation_-_24_slides_25-49,concept_vocab_index,vi1063,
topic_5,concept_vocab_index,vi1740,
